model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
base,voicing,10,en_us,de_de,0.741662859753312,0.0061531317435966635,0.7278296285078945,0.006356710768064907,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,voicing,10,en_us,es_419,0.6590500641848523,0.007419235892388862,0.6327135299594353,0.007631446653139537,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,10,de_de,en_us,0.7075968992248062,0.00858451152429132,0.6923476047437451,0.00878025702029642,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,10,de_de,es_419,0.6626444159178434,0.007839473757518697,0.6449723721033994,0.007733401666756672,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
base,voicing,10,es_419,en_us,0.6477519379844962,0.00872070022091164,0.6225713772374153,0.008538524118180112,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
base,voicing,10,es_419,de_de,0.7172224760164458,0.007121327257736202,0.6793844234690268,0.007558312149767016,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
base,nasal,10,en_us,de_de,0.8669678714859438,0.0031983799825948496,0.7734923411135963,0.004897629567270005,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
base,nasal,10,en_us,es_419,0.887149775164303,0.002868119853032239,0.7383222945693582,0.006188329888361709,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
base,nasal,10,de_de,en_us,0.8659593885466575,0.0039772357498343664,0.7389056412356334,0.007052822414881972,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
base,nasal,10,de_de,es_419,0.7490487720511934,0.003980117357263023,0.6295433876331156,0.005168515299256446,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
base,nasal,10,es_419,en_us,0.8091489847136665,0.0044475438471114695,0.6734388943140628,0.006317451809483263,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
base,nasal,10,es_419,de_de,0.8752510040160643,0.0031307345651390246,0.764363230273307,0.005283668089802425,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
base,manner,10,en_us,de_de,0.5803558918313017,0.005794512223922318,0.47246127891938083,0.00686168222155511,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,manner,10,en_us,es_419,0.533169909606251,0.005989276319268204,0.5226220193028516,0.017177985719916678,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
base,manner,10,de_de,en_us,0.5921455938697318,0.006993669570738887,0.48742446337020917,0.006963916275966074,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
base,manner,10,de_de,es_419,0.5049793166845411,0.006520310615953966,0.4025613352550413,0.0051152443725022605,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
base,manner,10,es_419,en_us,0.5099616858237548,0.007057802436578627,0.4640258709965514,0.007574589464634964,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
base,manner,10,es_419,de_de,0.5126803979262996,0.006064095854094521,0.410361128264351,0.005260747763268002,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
base,place,10,en_us,de_de,0.7269160711783662,0.005047188167582408,0.6454250138319675,0.006259156916350927,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
base,place,10,en_us,es_419,0.7318829477554772,0.005345864507081169,0.643235914752749,0.007007694745904733,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
base,place,10,de_de,en_us,0.5967432950191571,0.005902649136334973,0.551060920605714,0.0060163881080863265,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
base,place,10,de_de,es_419,0.6606404167305041,0.005750163973324541,0.5779534290631615,0.006527041003096013,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
