model,feature,layer,language,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr300m,manner,20,de_de,0.754627705577051,0.0069689780364086615,0.6605874870134948,0.015488772787356022,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,20,es_419,0.7369372655268768,0.042605236775785475,0.6273874675015321,0.02734097793540392,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,20,en_us,0.8918255506909322,0.007096197790051449,0.8509086095227069,0.006827939715700717,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr300m,place,20,de_de,0.8150847583591168,0.005337942033845882,0.789807854757057,0.008656199084825858,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr300m,place,20,es_419,0.7898975713311243,0.034970650762389074,0.7100740225489555,0.04297937738109898,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr300m,voicing,22,en_us,0.8825509953729794,0.008104859338372268,0.8798155688325368,0.008094398582771938,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr300m,voicing,22,de_de,0.8387930033985217,0.016564385646827887,0.8325362744563766,0.017483968069314414,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr300m,voicing,22,es_419,0.8468084463398953,0.032694592823264305,0.828937820804206,0.036840176207348266,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr300m,nasal,22,en_us,0.9049016828964833,0.007848468689835466,0.782355912729596,0.015006797835066931,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr300m,nasal,22,de_de,0.8980603567221536,0.0064678254930597995,0.8113096360377252,0.008931775124716382,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr300m,nasal,22,es_419,0.8627569095041178,0.036741049895951415,0.7210440428698883,0.04243294325834503,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr300m,manner,22,en_us,0.7810925761096028,0.015535868608618374,0.7399164228609413,0.01925426197801254,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr300m,manner,22,de_de,0.7498285719321093,0.0069380792750684634,0.6550608272859646,0.0076134065540601585,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr300m,manner,22,es_419,0.7321071717458156,0.04228062672187002,0.6320621590784357,0.03184776207425963,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr300m,place,22,en_us,0.8737062782003809,0.012743007970253592,0.8261254910865666,0.013528128405368444,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
