model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,manner,de_de,16,1,0,0.7433553033041933,0.5035377002024577,0.2398176031017356,0.7165340893354883,0.4580117424482468,0.25852234688724157
xlsr300m,manner,de_de,16,1,1,0.7813492028710975,0.5325731510981733,0.24877605177292428,0.7571767529372491,0.4897097655299911,0.26746698740725794
xlsr300m,manner,de_de,16,1,2,0.7519873346203134,0.5468760931012324,0.205111241519081,0.7247273218307357,0.5053242978263268,0.21940302400440892
xlsr300m,manner,de_de,16,1,3,0.6537612660563481,0.5261355014966648,0.12762576455968333,0.6160421554615536,0.4826817787288318,0.13336037673272183
xlsr300m,manner,de_de,16,1,4,0.6829653623638344,0.5093059776753825,0.17365938468845188,0.6496618210494117,0.4643089752046927,0.185352845844719
xlsr300m,manner,de_de,16,2,0,0.7684637260885612,0.5289121206384748,0.23955160545008636,0.7438017805862823,0.48571301588655386,0.25808876469972847
xlsr300m,manner,de_de,16,2,1,0.7179979799411893,0.5143342140347082,0.20366376590648105,0.6870087469676937,0.46979830453354743,0.21721044243414622
xlsr300m,manner,de_de,16,2,2,0.7324466383990302,0.5534495743356161,0.1789970640634141,0.7023413511587667,0.5125005721209221,0.18984077903784458
xlsr300m,manner,de_de,16,2,3,0.7307051652155501,0.524396978893811,0.20630818632173908,0.7020767374175386,0.48078383232561184,0.22129290509192678
xlsr300m,manner,de_de,16,2,4,0.7153586665332888,0.5058844947106561,0.20947417182263273,0.6860832877504672,0.460573739737566,0.22550954801290124
xlsr300m,manner,es_419,16,0,0,0.7538249502480088,0.5272848268779415,0.22654012337006724,0.725637849290953,0.4788208827728095,0.2468169665181435
xlsr300m,manner,es_419,16,0,1,0.6699399431773824,0.5228091435333138,0.1471307996440686,0.6338793971234974,0.4738863411562677,0.15999305596722968
xlsr300m,manner,es_419,16,0,2,0.7656825662405239,0.5202706377586904,0.24541192848183346,0.7400056263240313,0.4710875814084974,0.26891804491553395
xlsr300m,manner,es_419,16,0,3,0.8047957641737064,0.5094147846210237,0.2953809795526826,0.7826706339387184,0.4591187590039408,0.3235518749347776
xlsr300m,manner,es_419,16,0,4,0.6751320022657594,0.5258583340789688,0.14927366818679066,0.6274819396009536,0.47724814235749896,0.1502337972434546
xlsr300m,manner,es_419,16,1,0,0.7144403777225448,0.5170987686568493,0.19734160906569542,0.6832517023716546,0.4675905243380849,0.21566117803356966
xlsr300m,manner,es_419,16,1,1,0.7187792444934528,0.5334859130290861,0.18529333146436666,0.6867503474332578,0.48565771981520495,0.20109262761805285
xlsr300m,manner,es_419,16,1,2,0.7846249615204925,0.5182508728285351,0.26637408869195744,0.7599744690832071,0.4688607451164603,0.2911137239667468
xlsr300m,manner,es_419,16,1,3,0.7853728285270056,0.5408401021489043,0.2445327263781013,0.7617000833585443,0.49376587883213374,0.2679342045264106
xlsr300m,manner,es_419,16,1,4,0.6329853018684601,0.5288814632328573,0.1041038386356028,0.5915440410314419,0.4805812102877738,0.11096283074366808
xlsr300m,manner,es_419,16,2,0,0.8004537634290794,0.5177754382798126,0.2826783251492667,0.7785128194662626,0.4683365678264318,0.3101762516398308
xlsr300m,manner,es_419,16,2,1,0.556539831800421,0.5229484760642652,0.03359135573615579,0.5046425299400314,0.47403995840743973,0.030602571532591716
xlsr300m,manner,es_419,16,2,2,0.6953010135849109,0.5581273455286991,0.13717366805621178,0.6602304160488756,0.5128254537225861,0.1474049623262894
xlsr300m,manner,es_419,16,2,3,0.807846819634281,0.5088764248772717,0.29897039475700926,0.786682869614148,0.4585252052702067,0.32815766434394134
xlsr300m,manner,es_419,16,2,4,0.8034882088656632,0.5241754609644251,0.27931274790123806,0.7821371958862738,0.47539273687421285,0.306744459012061
xlsr300m,nasal,en_us,16,0,0,0.8151296032874981,0.72267325075587,0.0924563525316281,0.6505413308044887,0.4784410641215192,0.17210026668296952
xlsr300m,nasal,en_us,16,0,1,0.8327203632952181,0.720420359096947,0.11230000419827113,0.6828882785625909,0.4742041278018893,0.20868415076070163
xlsr300m,nasal,en_us,16,0,2,0.8188256834921559,0.7353615022148797,0.08346418127727617,0.6581582123091007,0.5023034248463918,0.15585478746270887
