model,feature,layer,language,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr53,place,22,es_419,0.7628375572082428,0.04398152360109109,0.703086619228376,0.04956155792507174,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
xlsr53,voicing,24,en_us,0.8852702659008178,0.009809412033703044,0.8835110654163595,0.010105972022785344,0.36354781224341265,0.006515647251393422,0.5713758230838103,0.01620485854317842,3225,2,5
xlsr53,voicing,24,de_de,0.8649957107433807,0.006484791773000064,0.8596239142191742,0.007233428437505592,0.37774733869593935,0.0023806385764874303,0.6070878683327399,0.006176104262273798,4378,2,5
xlsr53,voicing,24,es_419,0.8352074321074225,0.03232348131839835,0.817402627604257,0.03639769137982237,0.40201371457950535,0.010230085289065842,0.672765813488936,0.028450638772566022,3895,2,5
xlsr53,nasal,24,en_us,0.9016738195986115,0.006576264657068797,0.7974616841021799,0.00955559756820583,0.4708542834800743,0.0009987234386480298,0.889845334030811,0.0035679468958034,8766,2,5
xlsr53,nasal,24,de_de,0.9004973858387431,0.0030795059440189365,0.8253900456979046,0.00729447527892479,0.46313614521786645,0.002013484514065083,0.8626957651200764,0.006967435867154922,11952,2,5
xlsr53,nasal,24,es_419,0.856163587331384,0.03746006782496062,0.7256527854327517,0.04155024918768101,0.47325181768409513,0.0009884608688558259,0.8984470179298196,0.003556965203912145,11564,2,5
xlsr53,manner,24,en_us,0.7963095905820028,0.010633612513741847,0.7392979614131108,0.012717191923800676,0.09677393008551889,0.0019868885261517346,0.3192048040209283,0.008701250522606644,5220,5,5
xlsr53,manner,24,de_de,0.7955170666715047,0.0089493239897272,0.6995305165205116,0.011060558641270125,0.09645736123255617,0.0025802959505719265,0.3178662146015167,0.011079605492750612,7137,5,5
xlsr53,manner,24,es_419,0.7466860463693099,0.03951436736222916,0.6482580253431033,0.05283969151055042,0.09939679678848527,0.001599227867592734,0.3306956045218964,0.007104275069125706,6527,5,5
xlsr53,place,24,en_us,0.8609911350050078,0.008356130420156465,0.8127963450136348,0.012285372863014364,0.2695526351283239,0.0026746492934694123,0.6788552512228371,0.01133268995873288,5220,3,5
xlsr53,place,24,de_de,0.8491654895273933,0.007732900325194415,0.8292003499258348,0.009027000297621064,0.24477309156589327,0.0017257705833894571,0.5802037676173076,0.0064610685407107135,7137,3,5
xlsr53,place,24,es_419,0.759464566227831,0.048218466073385535,0.6951762156234769,0.05344088736824477,0.27444903242222335,0.001762070160798911,0.6997710708561967,0.0076736859779251085,6527,3,5
