model,feature,layer,train_lang,test_lang,accuracy,accuracy_std,macro_f1,macro_f1_std,majority,majority_std,majority_acc,majority_acc_std,n,n_classes,n_splits
xlsr53,nasal,4,de_de,es_419,0.8441715669318575,0.0031650692065113032,0.6911307206468823,0.005587403489200221,0.47398107714701604,0.0007260363982629536,0.9010722933241093,0.0026249259239447633,11564,2,1
xlsr53,nasal,4,es_419,en_us,0.8742870180241844,0.0034878467757098346,0.7323121430530962,0.006658569761230495,0.47119502925740486,0.0009290408051868059,0.8910563540953684,0.003323131987555008,8766,2,1
xlsr53,nasal,4,es_419,de_de,0.8432898259705489,0.0036124941743987697,0.7379885328046933,0.005237898305555816,0.462565762849049,0.0010006616793049108,0.8606927710843374,0.0034636290408000363,11952,2,1
xlsr53,manner,4,en_us,de_de,0.5266918873476251,0.006206493545527003,0.42407911403121357,0.007634875464754334,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,manner,4,en_us,es_419,0.4947142638271794,0.006847569097757481,0.4098652007914739,0.009177288138692204,0.10087076076993584,0.0013520723123553098,0.33721464685153973,0.006049891341806822,6527,5,1
xlsr53,manner,4,de_de,en_us,0.5128352490421456,0.007137241466826488,0.4043018180782084,0.00778919002630229,0.08658060642449715,0.001483798615682467,0.27624521072796937,0.006037145614507709,5220,5,1
xlsr53,manner,4,de_de,es_419,0.47985291864562585,0.006496403177052108,0.39377307218998014,0.008897714089539616,0.08141549725442343,0.0013411511977125601,0.25555385322506513,0.005279043942422431,6527,5,1
xlsr53,manner,4,es_419,en_us,0.5091954022988506,0.006470162940005616,0.4446917663359932,0.008998226155370541,0.09712793733681462,0.001587246901078722,0.32068965517241377,0.0069298461966577525,5220,5,1
xlsr53,manner,4,es_419,de_de,0.5377609639904722,0.005853892920986568,0.4165110126026114,0.0066299550085961965,0.08885013623978202,0.0013079247988190337,0.2855541544066134,0.005404910523021583,7137,5,1
xlsr53,place,4,en_us,de_de,0.7028163093736864,0.0056268724561912625,0.6241179821469394,0.007133494878129894,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,place,4,en_us,es_419,0.7528726827026199,0.004969855833914633,0.6545044866277968,0.007243896114091946,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,4,de_de,en_us,0.675095785440613,0.0066103311256959585,0.5785794637478389,0.007868350895604347,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,4,de_de,es_419,0.5694806189673663,0.005769830755511563,0.5051014511533035,0.006364744971983814,0.27444264166816895,0.0012693774536372286,0.6997089014861345,0.005501835081916693,6527,3,1
xlsr53,place,4,es_419,en_us,0.7134099616858237,0.006549563778056452,0.6172180178599657,0.007827117583669664,0.2707622298065984,0.001342318957935745,0.6839080459770115,0.005707973594186437,5220,3,1
xlsr53,place,4,es_419,de_de,0.6883844752697211,0.00524119942381064,0.606747298902802,0.006749131622611021,0.2442964935641367,0.001615195904702609,0.5783942833123161,0.006034057313963319,7137,3,1
xlsr53,voicing,6,en_us,de_de,0.7574234810415715,0.006225927068479606,0.7399779250830829,0.006298005383799774,0.3723297491039427,0.0028340494572456814,0.5931932389218821,0.007184108488284124,4378,2,1
xlsr53,voicing,6,en_us,es_419,0.7437740693196405,0.006915989295205868,0.6992260305304292,0.007930112623483867,0.40324804657576224,0.0024389459408899012,0.6757381258023106,0.006853177403797035,3895,2,1
xlsr53,voicing,6,de_de,en_us,0.653953488372093,0.007821989069925593,0.6494133608469798,0.007928029655840888,0.37024018746338605,0.0034718443582908943,0.587906976744186,0.00875642883662027,3225,2,1
